Timestamp,320.003-SB401_R_Tl,320.003-RT502_Tl
30/03/2022 12:03:30,60,36
30/03/2022 12:03:20,60,"35,99"
30/03/2022 12:03:10,60,"35,97"
30/03/2022 12:03:00,60,"35,95"
30/03/2022 12:02:50,60,"35,93"
30/03/2022 12:02:40,60,"35,92"
30/03/2022 12:02:30,60,"35,9"
30/03/2022 12:02:20,60,"35,88"
30/03/2022 12:02:10,60,"35,86"
30/03/2022 12:02:00,60,"35,85"
30/03/2022 12:01:50,60,"35,83"
30/03/2022 12:01:40,60,"35,81"
30/03/2022 12:01:30,60,"35,79"
30/03/2022 12:01:20,60,"35,77"
30/03/2022 12:01:10,60,"35,75"
30/03/2022 12:01:00,60,"35,74"
30/03/2022 12:00:50,60,"35,71"
30/03/2022 12:00:40,60,"35,7"
30/03/2022 12:00:30,60,"35,68"
30/03/2022 12:00:20,60,"35,66"
30/03/2022 12:00:10,60,"35,64"
30/03/2022 12:00:00,60,"35,62"
30/03/2022 11:59:50,60,"35,6"
30/03/2022 11:59:40,60,"35,58"
30/03/2022 11:59:30,60,"35,56"
30/03/2022 11:59:20,60,"35,54"
30/03/2022 11:59:10,60,"35,51"
30/03/2022 11:59:00,60,"35,49"
30/03/2022 11:58:50,60,"35,47"
30/03/2022 11:58:40,60,"35,45"
30/03/2022 11:58:30,60,"35,43"
30/03/2022 11:58:20,60,"35,41"
30/03/2022 11:58:10,60,"35,39"
30/03/2022 11:58:00,60,"35,36"
30/03/2022 11:57:50,60,"35,34"
30/03/2022 11:57:40,60,"35,32"
30/03/2022 11:57:30,60,"35,29"
30/03/2022 11:57:20,60,"35,27"
30/03/2022 11:57:10,60,"35,25"
30/03/2022 11:57:00,60,"35,23"
30/03/2022 11:56:50,60,"35,2"
30/03/2022 11:56:40,60,"35,18"
30/03/2022 11:56:30,60,"35,15"
30/03/2022 11:56:20,60,"35,12"
30/03/2022 11:56:10,60,"35,1"
30/03/2022 11:56:00,60,"35,08"
30/03/2022 11:55:50,60,"35,05"
30/03/2022 11:55:40,60,"35,02"
30/03/2022 11:55:30,60,35
30/03/2022 11:55:20,60,"34,97"
30/03/2022 11:55:10,60,"34,95"
30/03/2022 11:55:00,60,"34,92"
30/03/2022 11:54:50,60,"34,89"
30/03/2022 11:54:40,60,"34,87"
30/03/2022 11:54:30,60,"34,84"
30/03/2022 11:54:20,60,"34,81"
30/03/2022 11:54:10,60,"34,78"
30/03/2022 11:54:00,60,"34,75"
30/03/2022 11:53:50,60,"34,73"
30/03/2022 11:53:40,60,"34,69"
30/03/2022 11:53:30,60,"34,67"
30/03/2022 11:53:20,60,"34,64"
30/03/2022 11:53:10,60,"34,61"
30/03/2022 11:53:00,60,"34,58"
30/03/2022 11:52:50,60,"34,55"
30/03/2022 11:52:40,60,"34,52"
30/03/2022 11:52:30,60,"34,48"
30/03/2022 11:52:20,60,"34,46"
30/03/2022 11:52:10,60,"34,42"
30/03/2022 11:52:00,60,"34,39"
30/03/2022 11:51:50,60,"34,36"
30/03/2022 11:51:40,60,"34,33"
30/03/2022 11:51:30,60,"34,29"
30/03/2022 11:51:20,60,"34,26"
30/03/2022 11:51:10,60,"34,23"
30/03/2022 11:51:00,60,"34,19"
30/03/2022 11:50:50,60,"34,16"
30/03/2022 11:50:40,60,"34,12"
30/03/2022 11:50:30,60,"34,09"
30/03/2022 11:50:20,60,"34,05"
30/03/2022 11:50:10,60,"34,01"
30/03/2022 11:50:00,60,"33,97"
30/03/2022 11:49:50,60,"33,94"
30/03/2022 11:49:40,60,"33,9"
30/03/2022 11:49:30,60,"33,86"
30/03/2022 11:49:20,60,"33,82"
30/03/2022 11:49:10,60,"33,77"
30/03/2022 11:49:00,60,"33,74"
30/03/2022 11:48:50,60,"33,69"
30/03/2022 11:48:40,60,"33,65"
30/03/2022 11:48:30,60,"33,61"
30/03/2022 11:48:20,60,"33,56"
30/03/2022 11:48:10,60,"33,52"
30/03/2022 11:48:00,60,"33,48"
30/03/2022 11:47:50,60,"33,43"
30/03/2022 11:47:40,60,"33,39"
30/03/2022 11:47:30,60,"33,34"
30/03/2022 11:47:20,60,"33,3"
30/03/2022 11:47:10,60,"33,25"
30/03/2022 11:47:00,60,"33,2"
30/03/2022 11:46:50,60,"33,16"
30/03/2022 11:46:40,60,"33,11"
30/03/2022 11:46:30,60,"33,06"
30/03/2022 11:46:20,60,"33,01"
30/03/2022 11:46:10,60,"32,97"
30/03/2022 11:46:00,60,"32,92"
30/03/2022 11:45:50,60,"32,86"
30/03/2022 11:45:40,60,"32,81"
30/03/2022 11:45:30,60,"32,76"
30/03/2022 11:45:20,60,"32,71"
30/03/2022 11:45:10,60,"32,66"
30/03/2022 11:45:00,60,"32,6"
30/03/2022 11:44:50,60,"32,55"
30/03/2022 11:44:40,60,"32,5"
30/03/2022 11:44:30,60,"32,44"
30/03/2022 11:44:20,60,"32,39"
30/03/2022 11:44:10,60,"32,34"
30/03/2022 11:44:00,60,"32,28"
30/03/2022 11:43:50,60,"32,23"
30/03/2022 11:43:40,60,"32,17"
30/03/2022 11:43:30,60,"32,11"
30/03/2022 11:43:20,60,"32,06"
30/03/2022 11:43:10,60,32
30/03/2022 11:43:00,60,"31,95"
30/03/2022 11:42:50,60,"31,89"
30/03/2022 11:42:40,60,"31,84"
30/03/2022 11:42:30,60,"31,78"
30/03/2022 11:42:20,60,"31,72"
30/03/2022 11:42:10,60,"31,67"
30/03/2022 11:42:00,60,"31,61"
30/03/2022 11:41:50,60,"31,56"
30/03/2022 11:41:40,60,"31,5"
30/03/2022 11:41:30,60,"31,44"
30/03/2022 11:41:20,60,"31,39"
30/03/2022 11:41:10,60,"31,34"
30/03/2022 11:41:00,60,"31,28"
30/03/2022 11:40:50,60,"31,23"
30/03/2022 11:40:40,60,"31,18"
30/03/2022 11:40:30,60,"31,13"
30/03/2022 11:40:20,60,"31,09"
30/03/2022 11:40:10,60,"31,04"
30/03/2022 11:40:00,60,31
30/03/2022 11:39:50,60,"30,95"
30/03/2022 11:39:40,60,"30,92"
30/03/2022 11:39:30,60,"30,88"
30/03/2022 11:39:20,60,"30,85"
30/03/2022 11:39:10,60,"30,82"
30/03/2022 11:39:00,60,"30,79"
30/03/2022 11:38:50,60,"30,77"
30/03/2022 11:38:40,60,"30,74"
30/03/2022 11:38:30,60,"30,72"
30/03/2022 11:38:20,60,"30,7"
30/03/2022 11:38:10,60,"30,68"
30/03/2022 11:38:00,60,"30,67"
30/03/2022 11:37:50,60,"30,66"
30/03/2022 11:37:40,60,"30,65"
30/03/2022 11:37:30,60,"30,64"
30/03/2022 11:37:20,60,"30,64"
30/03/2022 11:37:10,60,"30,63"
30/03/2022 11:37:00,60,"30,63"
30/03/2022 11:36:50,60,"30,62"
30/03/2022 11:36:40,60,"30,62"
30/03/2022 11:36:30,60,"30,63"
30/03/2022 11:36:20,60,"30,63"
30/03/2022 11:36:10,60,"30,63"
30/03/2022 11:36:00,60,"30,64"
30/03/2022 11:35:50,60,"30,64"
30/03/2022 11:35:40,60,"30,64"
30/03/2022 11:35:30,60,"30,65"
30/03/2022 11:35:20,60,"30,66"
30/03/2022 11:35:10,60,"30,66"
30/03/2022 11:35:00,60,"30,66"
30/03/2022 11:34:50,60,"30,67"
30/03/2022 11:34:40,60,"30,67"
30/03/2022 11:34:30,60,"30,67"
30/03/2022 11:34:20,60,"30,68"
30/03/2022 11:34:10,60,"30,68"
30/03/2022 11:34:00,60,"30,68"
30/03/2022 11:33:50,60,"30,68"
30/03/2022 11:33:40,60,"30,68"
30/03/2022 11:33:30,60,"30,69"
30/03/2022 11:33:20,60,"30,68"
30/03/2022 11:33:10,60,"30,69"
30/03/2022 11:33:00,60,"30,69"
30/03/2022 11:32:50,60,"30,69"
30/03/2022 11:32:40,60,"30,69"
30/03/2022 11:32:30,60,"30,68"
30/03/2022 11:32:20,60,"30,68"
30/03/2022 11:32:10,40,"30,68"
30/03/2022 11:32:00,40,"30,68"
30/03/2022 11:31:50,40,"30,68"
30/03/2022 11:31:40,40,"30,68"
30/03/2022 11:31:30,40,"30,68"
30/03/2022 11:31:20,40,"30,68"
30/03/2022 11:31:10,40,"30,68"
30/03/2022 11:31:00,40,"30,68"
30/03/2022 11:30:50,40,"30,68"
30/03/2022 11:30:40,40,"30,68"
30/03/2022 11:30:30,40,"30,68"
30/03/2022 11:30:20,40,"30,68"
30/03/2022 11:30:10,40,"30,67"
30/03/2022 11:30:00,40,"30,67"
30/03/2022 11:29:50,40,"30,67"
30/03/2022 11:29:40,40,"30,67"
30/03/2022 11:29:30,40,"30,67"
30/03/2022 11:29:20,40,"30,67"
30/03/2022 11:29:10,40,"30,67"
30/03/2022 11:29:00,40,"30,67"
30/03/2022 11:28:50,40,"30,67"
30/03/2022 11:28:40,40,"30,66"
30/03/2022 11:28:30,40,"30,67"
30/03/2022 11:28:20,40,"30,66"
30/03/2022 11:28:10,40,"30,66"
30/03/2022 11:28:00,40,"30,66"
30/03/2022 11:27:00,40,"30,66"
30/03/2022 11:26:00,40,"30,65"
30/03/2022 11:25:00,40,"30,65"
30/03/2022 11:24:00,40,"30,64"
30/03/2022 11:23:00,40,"30,64"
30/03/2022 11:22:00,40,"30,64"
30/03/2022 11:21:00,40,"30,64"
30/03/2022 11:20:00,40,"30,64"
30/03/2022 11:19:00,40,"30,64"
30/03/2022 11:18:00,40,"30,64"
30/03/2022 11:17:00,40,"30,64"
30/03/2022 11:16:00,40,"30,64"
30/03/2022 11:15:00,40,"30,64"
30/03/2022 11:14:00,40,"30,64"
30/03/2022 11:13:00,40,"30,64"
30/03/2022 11:12:00,40,"30,64"
30/03/2022 11:11:00,40,"30,63"
30/03/2022 11:10:00,40,"30,63"
30/03/2022 11:09:00,40,"30,63"
30/03/2022 11:08:00,40,"30,63"
30/03/2022 11:07:00,40,"30,64"
30/03/2022 11:06:00,40,"30,64"
30/03/2022 11:05:00,40,"30,64"
30/03/2022 11:04:00,40,"30,65"
30/03/2022 11:03:00,40,"30,65"
30/03/2022 11:02:00,40,"30,66"
30/03/2022 11:01:00,40,"30,67"
30/03/2022 11:00:00,40,"30,68"
30/03/2022 10:59:00,40,"30,69"
30/03/2022 10:58:00,40,"30,69"
30/03/2022 10:57:00,40,"30,7"
30/03/2022 10:56:00,40,"30,71"
30/03/2022 10:55:00,40,"30,71"
30/03/2022 10:54:00,40,"30,69"
30/03/2022 10:53:00,40,"30,68"
30/03/2022 10:52:00,40,"30,67"
30/03/2022 10:51:00,40,"30,66"
30/03/2022 10:50:00,40,"30,65"
30/03/2022 10:49:00,40,"30,64"
30/03/2022 10:48:00,40,"30,63"
30/03/2022 10:47:00,40,"30,62"
30/03/2022 10:46:00,40,"30,61"
30/03/2022 10:45:00,40,"30,6"
30/03/2022 10:44:00,40,"30,59"
30/03/2022 10:43:00,40,"30,58"
30/03/2022 10:42:00,40,"30,56"
30/03/2022 10:41:00,40,"30,55"
30/03/2022 10:40:00,40,"30,54"
30/03/2022 10:39:00,40,"30,54"
30/03/2022 10:38:00,40,"30,53"
30/03/2022 10:37:00,40,"30,53"
30/03/2022 10:36:00,40,"30,52"
30/03/2022 10:35:00,40,"30,52"
30/03/2022 10:34:00,40,"30,51"
30/03/2022 10:33:00,40,"30,49"
30/03/2022 10:32:00,40,"30,48"
30/03/2022 10:31:00,40,"30,47"
30/03/2022 10:30:00,40,"30,46"
30/03/2022 10:29:00,40,"30,44"
30/03/2022 10:28:00,40,"30,43"
30/03/2022 10:27:00,40,"30,41"
30/03/2022 10:26:00,40,"30,4"
30/03/2022 10:25:00,40,"30,39"
30/03/2022 10:24:00,40,"30,37"
30/03/2022 10:23:00,40,"30,36"
30/03/2022 10:22:00,40,"30,35"
30/03/2022 10:21:00,40,"30,34"
30/03/2022 10:20:00,40,"30,33"
30/03/2022 10:19:00,40,"30,33"
30/03/2022 10:18:00,40,"30,32"
30/03/2022 10:17:00,40,"30,32"
30/03/2022 10:16:00,40,"30,31"
30/03/2022 10:15:00,40,"30,3"
30/03/2022 10:14:00,40,"30,29"
30/03/2022 10:13:00,40,"30,29"
30/03/2022 10:12:00,40,"30,28"
30/03/2022 10:11:00,40,"30,27"
30/03/2022 10:10:00,40,"30,27"
30/03/2022 10:09:00,40,"30,26"
30/03/2022 10:08:00,40,"30,26"
30/03/2022 10:07:00,40,"30,25"
30/03/2022 10:06:00,40,"30,26"
30/03/2022 10:05:00,40,"30,25"
30/03/2022 10:04:00,40,"30,25"
30/03/2022 10:03:00,40,"30,25"
30/03/2022 10:02:00,40,"30,25"
30/03/2022 10:01:00,40,"30,25"
30/03/2022 10:00:00,40,"30,25"
30/03/2022 09:59:00,40,"30,25"
30/03/2022 09:58:00,40,"30,25"
30/03/2022 09:57:00,40,"30,25"
30/03/2022 09:56:00,40,"30,25"
30/03/2022 09:55:00,40,"30,25"
30/03/2022 09:54:00,40,"30,25"
30/03/2022 09:53:00,40,"30,26"
30/03/2022 09:52:00,40,"30,26"
30/03/2022 09:51:00,40,"30,26"
30/03/2022 09:50:00,40,"30,27"
30/03/2022 09:49:00,40,"30,28"
30/03/2022 09:48:00,40,"30,3"
30/03/2022 09:47:00,40,"30,31"
30/03/2022 09:46:00,40,"30,33"
30/03/2022 09:45:00,40,"30,34"
30/03/2022 09:44:00,40,"30,34"
30/03/2022 09:43:00,40,"30,34"
30/03/2022 09:42:00,40,"30,35"
30/03/2022 09:41:00,40,"30,35"
30/03/2022 09:40:00,40,"30,36"
30/03/2022 09:39:00,40,"30,36"
30/03/2022 09:38:00,40,"30,37"
30/03/2022 09:37:00,40,"30,37"
30/03/2022 09:36:00,40,"30,38"
30/03/2022 09:35:00,40,"30,39"
30/03/2022 09:34:00,40,"30,39"
30/03/2022 09:33:00,40,"30,4"
30/03/2022 09:32:00,40,"30,41"
30/03/2022 09:31:00,40,"30,42"
30/03/2022 09:30:00,40,"30,44"
30/03/2022 09:29:00,40,"30,45"
30/03/2022 09:28:00,40,"30,45"
30/03/2022 09:27:00,40,"30,46"
30/03/2022 09:26:00,40,"30,46"
30/03/2022 09:25:00,40,"30,46"
30/03/2022 09:24:00,40,"30,46"
30/03/2022 09:23:00,40,"30,47"
30/03/2022 09:22:00,40,"30,47"
